"Case ID","Approved Date","Approver Name","Approver PSID","Assessment Status","Assessment Type","Assignee Team","Assignee Name","Assignee PSID","Booking Location","Creation Date","Modified Date","Case Status","Case Type","Client LEID","Client Name","Domicile Country","Group Name","ISIC Code","ISIC Description","Last Modified Staff Name","Last Modified PSID","Recommended Rating","RSRMA Rating","Submitter Name","Submitter PSID","Submitter Team","Version"
"5367","09/05/2023 10:56:17","","1279451","Completed","RSRMA","","","","TW","09/05/2023 10:45:29","09/05/2023 10:56:17","Approved","New","13477141","MITAC COMPUTING TECHNOLOGY CORPORATION","TW","MiTAC-Synnex GROUP","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","","1279451","Very Low","Very Low","","1279451","RSRMA Maker","02"
"5368","09/05/2023 10:58:15","","1305913","Completed","RSRMA","","","","CN","09/05/2023 10:49:28","09/05/2023 10:58:15","Approved","New","13662976","ZIBO FUJIE AUTOMOBILE SALES AND SERVICES CO., LTD.","CN","ZIBO FUJIE AUTOMOBILE SALES AND SERVICES CO., LTD.","6217","DEALG IN TRANSPORTATN EQUIP(INC PETROL SVC STATN)","","1305913","Very Low","Very Low","","1305913","RSRMA Maker","02"
"5369","19/05/2023 08:56:14","","1668049","Completed","RSRMA","","","","IN","09/05/2023 11:02:10","19/05/2023 08:56:14","Approved","New","11194420","LAMBDA THERAPEUTIC RESEARCH LIMITED","IN","INTAS","8352","Research and experimental development on natural sciences and engineering","","1668049","Very Low","Very Low","","1668049","RSRMA Maker","02"
"5370","09/05/2023 11:34:34","","1582164","Completed","RSRMA","","","","SG","09/05/2023 11:29:38","09/05/2023 11:34:34","Approved","New","11307911","SAVEX SINGAPORE (PTE.) LTD.","SG","SAVEX","6116","Wholesale of computers, computer peripheral equipment and software","","1582164","Very Low","Very Low","","1582164","RSRMA Maker","02"
"5371","10/05/2023 06:48:27","","1569374","Completed","RSRMA","","","","null","09/05/2023 11:54:51","10/05/2023 06:48:27","Approved","New","11198606","ETIHAD AIRWAYS PJSC","TZ","ETIHAD AIRWAYS","7131","Passenger air transport","","1569374","Very Low","Very Low","","1569374","RSRMA Maker","02"
"5372","09/05/2023 12:30:51","","1279451","Completed","RSRMA","","","","TW","09/05/2023 12:19:18","09/05/2023 12:30:51","Approved","New","11179646","SYNNEX TECHNOLOGY INTERNATIONAL CORPORATION","TW","MiTAC-Synnex GROUP","6225","DEALING IN COMPUTER & OFFICE EQUIPMENT,,,","","1279451","Very Low","Very Low","","1279451","RSRMA Maker","02"
"5373","","","","In Progress","RSRMA","Maker","Assign to Group","","IN","09/05/2023 13:12:56","09/05/2023 13:12:56","Initiated","Adhoc Review","13682676","ISUZU MOTORS INDIA PRIVATE LIMITED","IN","Isuzu Motors Ltd","3853","Manufacture of motor vehicles","","","","","","1565364","RSRMA Maker","02"
"5374","09/05/2023 13:36:32","","2002781","Completed","RSRMA","","","","GB","09/05/2023 13:29:50","09/05/2023 13:36:32","Approved","New","13923244","EQT X (NO.1) EUR SCSP","LU","EQT GROUP","8182","INVESTMENT COMPANIES","","2002781","Very Low","Very Low","","2002781","RSRMA Maker","02"
"5375","09/05/2023 13:47:13","","1624275","Completed","RSRMA","","","","US","09/05/2023 13:34:44","09/05/2023 13:47:13","Approved","New","13478426","MERCK & CO., INC.","US","MERCK GROUP","3522","MFG OF MEDICINAL & PHARMACEUTICAL PRODUCTS","","1624275","Low","Low","","1624275","RSRMA Maker","02"
"5376","09/05/2023 14:01:37","","1663232","Completed","RSRMA","","","","SG","09/05/2023 13:57:32","09/05/2023 14:01:37","Approved","Adhoc Review","13560762","UEMS SOLUTIONS PTE. LTD.","SG","UEM GROUP BERHAD","9530","MAINTENANCE OF ESTATES & PREMISES,,,","","1663232","Very Low","Very Low","","1663232","RSRMA Maker","02"
"5377","","","","In Progress","RSRMA","Maker","Assign to Group","","HK","09/05/2023 14:01:47","09/05/2023 14:01:47","Initiated","New","11024792","TIEN-HU TRADING (HONG KONG) LIMITED","HK","Shangtex Holding Co.,Ltd.","3220","MFR OF WEARING APPAREL EXCEPT FOOTWEAR","","","","","Chan,Wing In","1595867","RSRMA Maker","02"
"5378","","","","In Progress","RSRMA","Maker","Assign to Group","","HK","09/05/2023 14:06:17","09/05/2023 14:06:17","Initiated","New","13697214","Elite Enterprises Corporation Limited","HK","Shangtex Holding Co.,Ltd.","3233","MFR-PROD OF LEATHER&LEATHER SUB EXC FTWR&WEARG APP","","","","","Chan,Wing In","1595867","RSRMA Maker","02"
"5379","15/05/2023 12:18:10","","1670829","Completed","RSRMA","","","","IN","09/05/2023 14:12:36","15/05/2023 12:18:10","Approved","New","11315570","SIYARAM SILK MILLS LIMITED","IN","RAMESH PODDAR GROUP","3212","MFR OF MADE-UP TEXTILE GOODS","","1670829","Low","Low","","1670829","RSRMA Maker","02"
"5380","","","","In Progress","RSRMA","Maker","Assign to Group","","HK","09/05/2023 14:14:06","09/05/2023 14:14:07","Initiated","New","13818684","YUEN THAI INDUSTRIAL COMPANY LIMITED","HK","Shangtex Holding Co.,Ltd.","6113","WHOLESALE TRADE IN TEXTILES &WEARING APPAREL","","","","","Chan,Wing In","1595867","RSRMA Maker","02"
"5381","","","","In Progress","RSRMA","Maker","Assign to Group","","HK","09/05/2023 14:16:13","09/05/2023 14:16:13","Initiated","New","11027698","LUEN THAI INTERNATIONAL GROUP LIMITED","HK","Shangtex Holding Co.,Ltd.","3220","MFR OF WEARING APPAREL EXCEPT FOOTWEAR","","","","","Chan,Wing In","1595867","RSRMA Maker","02"
"5382","09/05/2023 14:20:29","","1624275","Completed","RSRMA","","","","US","09/05/2023 14:16:17","09/05/2023 14:20:29","Approved","Adhoc Review","11157331","BRISTOL MYERS SQUIBB COMPANY","US","BRISTOL MYERS SQUIBB GROUP","3522","MFG OF MEDICINAL & PHARMACEUTICAL PRODUCTS","","1624275","Low","Low","","1624275","RSRMA Maker","02"
"5383","09/05/2023 14:48:56","","2002771","Completed","RSRMA","","","","ID","09/05/2023 14:39:54","09/05/2023 14:48:56","Approved","New","11251239","PT PARKLAND WORLD INDONESIA","ID","PARKLAND","3240","MANUFACTURE OF FOOTWEAR,,,","","2002771","Low","Low","","2002771","RSRMA Maker","02"
"5384","","","","In Progress","RSRMA","Maker","","","SG","09/05/2023 15:21:12","09/05/2023 15:21:23","Make in Progress","New","11246450","BRIGHT INTERNATIONAL POWER PTE. LTD.","SG","BRIGHT INTERNATIONAL POWER","3832","MFR & REPAIR OF ELECTRICAL DISTRIBUTION EQUIPMENT","","","","","","1587967","RSRMA Maker","02"
"5385","22/05/2023 16:31:11","","1519992","Completed","RSRMA","","","","SG","09/05/2023 15:28:58","22/05/2023 16:31:11","Approved","New","13926404","COMPANIA NAVIERA EMANUELA S.A.","PA","MSC GROUP","7121","Sea and coastal freight water transport","","1519992","Very Low","Very Low","","1519992","RSRMA Maker","02"
"5386","09/05/2023 17:32:46","","2002781","Completed","RSRMA","","","","GB","09/05/2023 17:21:06","09/05/2023 17:32:46","Approved","New","13770409","SEVENTH CINVEN FUND (NO.1) LIMITED PARTNERSHIP","GG","CINVEN GROUP","8182","INVESTMENT COMPANIES","","2002781","Very Low","Very Low","","2002781","RSRMA Maker","02"
"5387","10/05/2023 02:34:24","","1625829","Completed","RSRMA","","","","MY","10/05/2023 02:28:00","10/05/2023 02:34:24","Approved","New","11983463","ROCKWOOL MALAYSIA SDN BHD","MY","ROCKWOOL INTERNATIONAL GROUP","3692","MFR OF INSULATION PRODUCTS,,,","","1625829","Very Low","Very Low","","1625829","RSRMA Maker","02"
"5388","15/05/2023 09:40:15","","1360076","Completed","RSRMA","","","","TH","10/05/2023 02:48:42","15/05/2023 09:40:15","Approved","New","11090596","THAI UNION GROUP PUBLIC COMPANY LIMITED","TH","THAI UNION GROUP","3114","CANNING, PROCESSG & PRESERVG OF FISH & OTH SEAFOOD","","1360076","Very Low","Very Low","","1360076","RSRMA Maker","02"
"5389","10/05/2023 03:05:22","","2006974","Completed","RSRMA","","","","SG","10/05/2023 02:53:26","10/05/2023 03:05:22","Approved","New","12374905","TUNG MUNG INTERNATIONAL PTE. LTD.","SG","TUNG MUNG INTERNATIONAL GROUP","6113","WHOLESALE TRADE IN TEXTILES &WEARING APPAREL","","2006974","Very Low","Very Low","","2006974","RSRMA Maker","02"
"5390","16/05/2023 10:01:21"," Weiliang Glenn, Ho","1653753","Completed","RSRMA","","","","ID","10/05/2023 03:02:49","16/05/2023 10:01:21","Approved","New","11774368","PT CIKARANG LISTRINDO TBK","ID","CIKARANG GROUP","4010","ELECTRICITY GENERATION & DISTRIBUTION"," Weiliang Glenn, Ho","1653753","","","","1455181","RSRMA Maker","02"
"5391","10/05/2023 03:17:28","","1553373","Completed","RSRMA","","","","TW","10/05/2023 03:13:00","10/05/2023 03:17:28","Approved","New","11195113","EDGEWELL PERSONAL CARE TAIWAN LTD. TAIWAN BRANCH","TW","EDGEWELL PERSONAL CARE COMPANY","6140","GENERAL IMPORTERS & EXPORTERS,,,","","1553373","Very Low","Very Low","","1553373","RSRMA Maker","02"
"5392","30/05/2023 12:12:07","","1227508","Completed","RSRMA","","","","null","10/05/2023 03:24:28","30/05/2023 12:12:07","Approved","New","13826717","YUNNAN YUNTIANHUA CO., LTD.","CN","YUNTIANHUA GROUP CO., LTD.","3512","Manufacture of fertilizers and nitrogen compounds","","1227508","Low","Low","","1227508","RSRMA Maker","02"
"5393","10/05/2023 03:51:35","","1611394","Completed","RSRMA","","","","MY","10/05/2023 03:48:32","10/05/2023 03:51:35","Approved","New","13661872","LIFESTYLE RETAIL MALAYSIA SDN BHD","MY","LANDMARK RETAIL LTD","6231","Retail sale of clothing, footwear and leather articles in specialized stores,,","","1611394","Very Low","Very Low","","1611394","RSRMA Maker","02"
"5395","11/05/2023 15:39:25","","1017094","Completed","RSRMA","","","","ZM","10/05/2023 05:28:36","11/05/2023 15:39:25","Approved","New","11245389","ZAMBEEF PRODUCTS PLC","ZM","ZAMBEEF GROUP","1137","Mixed farming","","1017094","Low","Low","","1017094","RSRMA Maker","02"
"5396","28/03/2024 04:15:27","","1496490","Completed","RSRMA","","","","CN","10/05/2023 06:17:03","28/03/2024 04:15:27","Approved","New","13720304","Zhejiang Huayou Cobalt Company Limited","CN","Zhejiang Huayou Cobalt Group","3729","NON-FERROUS METAL BASIS INDUSTRIES,,,","","1496490","Low","Low","","1642952","RSRMA Maker","02"
"5398","16/08/2023 11:08:23","","1559173","Completed","RSRMA","","","","IN","10/05/2023 06:35:29","16/08/2023 11:08:23","Approved","Adhoc Review","11064271","PAHARPUR COOLING TOWERS LIMITED","IN","SWARUP GROUP","5051","PLUMBING HEATING(NON-ELECTRIC) & AIR-CONDITIONING","","1559173","","","","1261477","RSRMA Maker","02"
"5400","10/05/2023 07:57:52","","1567630","Completed","RSRMA","","","","ZA","10/05/2023 07:54:58","10/05/2023 07:57:52","Approved","New","13831385","CATERPILLAR (AFRICA) (PROPRIETARY) LIMITED","ZA","CATERPILLAR GROUP","3825","MFR & REPAIR OF CONSTRUCTN & RELATED MACH & EQUIP","","1567630","Very Low","Very Low","","1567630","RSRMA Maker","02"
"5401","10/05/2023 08:24:30","","1651433","Completed","RSRMA","","","","PH","10/05/2023 08:22:15","10/05/2023 08:24:30","Approved","New","11111849","PHILIPPINE NATIONAL BANK","PH","PHILIPPINE NATIONAL BANK","8123","COMMERCIAL BANK","","1651433","Very Low","Very Low","","1651433","RSRMA Maker","02"
"5402","","","","Completed","RSRMA","GRRRC Team","Assign to Group","1610934","HK","10/05/2023 08:41:58","31/07/2024 01:38:43","Withdrawn","New","11210805","CHING LEE ENGINEERING LIMITED","HK","CHING LEE ENGINEERING LIMITED 12 660893","8350","ENGINEERING ARCHITECTURAL & TECHNICAL SERVICES","","1610934","N/A","Very Low","","1607387","RSRMA Maker","02"
"5403","15/05/2023 06:45:07","","2000191","Completed","RSRMA","","","","VN","10/05/2023 09:17:06","15/05/2023 06:45:07","Approved","New","13770029","TETRA PAK BINH DUONG JOINT STOCK COMPANY","VN","TETRA LAVAL GROUP","3412","MFR OF CONTAINERS & BOXES OF PAPER & PAPERBOARD,,,","","2000191","Low","Low","","2000191","RSRMA Maker","02"
"5404","10/05/2023 09:36:50","","2000807","Completed","RSRMA","","","","HK","10/05/2023 09:20:41","10/05/2023 09:36:50","Approved","New","13486786","SHANGHAI JUNEYAO AIRLINE HONG KONG LIMITED","HK","JUNEYAO GROUP","7131","Passenger air transport","","2000807","Low","Low","","2000807","RSRMA Maker","02"
"5406","10/05/2023 11:57:47","","2001381","Completed","RSRMA","","","","HK","10/05/2023 10:00:02","10/05/2023 11:57:47","Approved","New","11023597","CSX WORLD TERMINALS HONG KONG LIMITED","HK","CSX Group","7122","SUPPORTING SERVICES TO WATER TRANSPORT","","2001381","Very Low","Very Low","","2001381","RSRMA Maker","02"
"5407","10/05/2023 11:59:57","","2001381","Completed","RSRMA","","","","HK","10/05/2023 10:00:43","10/05/2023 11:59:57","Approved","New","11020994","ATL LOGISTICS CENTRE HONG KONG LIMITED","HK","CSX Group","7143","SERVICES ALLIED TO TRANSPORT OF GOODS","","2001381","Very Low","Very Low","","2001381","RSRMA Maker","02"
"5408","16/05/2023 09:04:56","","1445304","Completed","RSRMA","","","","CN","10/05/2023 10:09:55","16/05/2023 09:04:56","Approved","New","13826788","The Third Construction Engineering Company Ltd. of China Construction Second Engineering Bureau","CN","CHINA STATE CONSTRUCTION ENGINEERING CORPORATION LIMITED","5002","GENERAL CONTRACTORS - COMMERCIAL,,,","","1445304","","","","1383781","RSRMA Maker","02"
"5409","11/05/2023 02:22:21","","1222780","Completed","RSRMA","","","","CN","10/05/2023 10:21:33","11/05/2023 02:22:21","Approved","New","13622999","Beijing Mafengwo International Travel Service co., LTD","CN","Mafengwo group","8359","Tour operator activities","","1222780","Very Low","Very Low","","1222780","RSRMA Maker","02"
"5410","10/05/2023 10:38:51","","1638943","Completed","RSRMA","","","","TH","10/05/2023 10:35:56","10/05/2023 10:38:51","Approved","New","11245639","SIAM KUBOTA LEASING COMPANY LIMITED","TH","KUBOTA CORPORATION GROUP","8152","FINANCIAL LEASING COMPANIES,,,","","1638943","Very Low","Very Low","","1638943","RSRMA Maker","02"
"5411","10/05/2023 10:47:46","","1292341","Completed","RSRMA","","","","BD","10/05/2023 10:43:47","10/05/2023 10:47:46","Approved","New","11120205","UNITED COMMERCIAL BANK PLC","BD","UNITED COMMERCIAL BANK","8123","COMMERCIAL BANK","","1292341","Very Low","Very Low","","1292341","RSRMA Maker","02"
"5412","10/05/2023 11:43:17","","1622514","Completed","RSRMA","","","","GB","10/05/2023 11:05:49","10/05/2023 11:43:17","Approved","New","12713884","GSK PLC","GB","GLAXOSMITHKLINE PLC","3522","MFG OF MEDICINAL & PHARMACEUTICAL PRODUCTS","","1622514","Low","Low","","1622514","RSRMA Maker","02"
"5413","10/05/2023 11:17:50","","1553373","Completed","RSRMA","","","","TW","10/05/2023 11:09:22","10/05/2023 11:17:50","Approved","New","13876449","DUPONT TAIWAN LIMITED","TW","DuPont de Nemours, Inc.","3529","MFR OF CHEMICAL PRODUCTS NEC","","1553373","Low","Low","","1553373","RSRMA Maker","02"
"5414","28/08/2023 03:59:33","","1509453","Completed","RSRMA","","","","VN","10/05/2023 11:16:43","28/08/2023 03:59:33","Approved","New","13787382","GOERTEK TECHNOLOGY VINA COMPANY LIMITED","VN","GOERTEK GROUP CO., LTD.","3843","MFG OF OTH CONSUMER ELECTRONIC PDT EXC WATCH&CLOCK","","1509453","Low","Low","","1657594","RSRMA Maker","02"
"5415","10/05/2023 11:22:38","","1553373","Completed","RSRMA","","","","TW","10/05/2023 11:18:43","10/05/2023 11:22:38","Approved","New","13700761","LAIRD TECHNOLOGIES TAIWAN INC.","TW","DuPont de Nemours, Inc.","6119","Wholesale of electronic and telecommunications equipment and parts","","1553373","Low","Low","","1553373","RSRMA Maker","02"
"5416","10/05/2023 11:24:14","","1652837","Completed","RSRMA","","","","TH","10/05/2023 11:22:26","10/05/2023 11:24:14","Approved","New","11196791","HITACHI ASIA (THAILAND) COMPANY LIMITED","TH","HITACHI GROUP","6131","MACHINES & EQUIPMENT","","1652837","Very Low","Very Low","","1652837","RSRMA Maker","02"
"5418","10/05/2023 16:27:16","","1263170","Completed","RSRMA","","","","US","10/05/2023 16:18:38","10/05/2023 16:27:16","Approved","New","12000065","PACIFIC INVESTMENT MGMT CO ACTING AS AGENT FOR HEDGE FUNDS","US","PACIFIC INVESTMENT MANAGEMENT CO","8191","FUND MGMT UNCLASSIFIABLE","","1263170","Very Low","Very Low","","1263170","RSRMA Maker","02"
"5419","10/05/2023 17:06:15","Okoye,Gerald","1381969","Completed","RSRMA","","","","US","10/05/2023 16:58:47","10/05/2023 17:06:15","Approved","New","13945368","Nissan North America, Inc.","US","null","3853","Manufacture of motor vehicles","Okoye,Gerald","1381969","Low","Low","Okoye,Gerald","1381969","RSRMA Maker","02"
"5420","10/05/2023 17:56:52","","1596164","Completed","RSRMA","","","","US","10/05/2023 17:51:59","10/05/2023 17:56:52","Approved","New","13013990","SIEMENS FINANCIAL SERVICES, INC","US","SIEMENS AG","8190","FINANCIAL INSTITUTIONS & FINANCIAL SERVICES NEC,,,","","1596164","Very Low","Very Low","","1596164","RSRMA Maker","02"
"5421","10/05/2023 21:53:54","Onyatseng, Gothusamang","1476118","Completed","RSRMA","","","","ZA","10/05/2023 21:39:00","10/05/2023 21:53:54","Approved","New","13504541","GG Luxury Retail SA (Pty) Ltd","ZA","KERING GROUP","6231","Retail sale of clothing, footwear and leather articles in specialized stores,,","Onyatseng, Gothusamang","1476118","Very Low","Very Low","Onyatseng, Gothusamang","1476118","RSRMA Maker","02"
"5422","11/05/2023 02:16:29","","1153769","Completed","RSRMA","","","","null","11/05/2023 02:02:59","11/05/2023 02:16:29","Approved","New","11018437","THE EXPORT-IMPORT BANK OF CHINA","CN","EXPORT AND IMPORT BANK OF CHINA (THE)","8111","PUBLIC FINANCIAL INSTITUTIONS","","1153769","Very Low","Very Low","","1153769","RSRMA Maker","02"
"5423","11/05/2023 02:14:23","","1646264","Completed","RSRMA","","","","ID","11/05/2023 02:05:24","11/05/2023 02:14:23","Approved","New","13637770","PT PROFAB INDONESIA","ID","NOV Inc.","3710","IRON & STEEL BASIS INDUSTRIES","","1646264","Very Low","Very Low","","1646264","RSRMA Maker","02"
"5424","11/05/2023 02:49:37","","1627282","Completed","RSRMA","","","","HK","11/05/2023 02:20:27","11/05/2023 02:49:37","Approved","New","11630280","TREASURE FULL GLOBAL INDUSTRIAL LIMITED","HK","BILLION INDUSTRIAL HOLDINGS LTD","3515","Manufacture of man-made fibres","","1627282","Very Low","Very Low","","1627282","RSRMA Maker","02"
"5425","11/05/2023 02:29:30","","1222780","Completed","RSRMA","","","","CN","11/05/2023 02:26:07","11/05/2023 02:29:30","Approved","New","13624045","BEIJING MAFENGWO NETWORK TECHNOLOGY CO., LTD","CN","Mafengwo group","8348","Other information technology and computer service activities,,,","","1222780","Very Low","Very Low","","1222780","RSRMA Maker","02"
"5426","11/05/2023 03:45:42","","1549993","Completed","RSRMA","","","","CN","11/05/2023 03:30:48","11/05/2023 03:45:42","Approved","New","11229181","UNITED INTEGRATED SERVICES CO LTD","CN","UNITED INTEGRATED SERVICE GROUP","8350","ENGINEERING ARCHITECTURAL & TECHNICAL SERVICES","","1549993","Very Low","Very Low","","1549993","RSRMA Maker","02"
"5427","","","","In Progress","RSRMA","Maker","","","HK","11/05/2023 04:24:58","11/05/2023 04:25:20","Make in Progress","New","11033318","SHANGRI-LA ASIA TREASURY LIMITED","HK","KUOK GROUP","6320","HOTELS LODGING & BOARDING HOUSES,,,","","","","","","1451479","RSRMA Maker","02"
"5428","","","","In Progress","RSRMA","Maker","Satyanarayana D. V., Miriyala","1660662","KR","11/05/2023 04:35:12","12/05/2023 05:05:34","Rejected to Maker","New","13512236","HANWHA ENERGY CORPORATION","KR","HANWHA","3511","MFR OF BASIC INDUSTRIAL CHEMICAL EXCPT FERTILISERS","Satyanarayana D. V., Miriyala","1660662","Very Low","Very Low","","1550858","RSRMA Maker","02"
"5429","26/06/2023 14:09:03","","2004514","Completed","RSRMA","","","","IN","11/05/2023 05:24:40","26/06/2023 14:09:03","Approved","New","11149127","NCC LIMITED","IN","NCC GROUP","5019","OTH BUILDG CONTRACTG WORK-NOT ELSEWHERE CLASSIFIED","","2004514","Low","Low","","2004514","RSRMA Maker","02"
"5430","11/05/2023 06:01:00","","1575290","Completed","RSRMA","","","","IN","11/05/2023 05:37:22","11/05/2023 06:01:00","Approved","New","13874176","MARS HOTELS & RESORTS PRIVATE LIMITED","IN","BROOKFIELD ASSET MANAGEMENT","8412","REAL ESTATE DEVELOPMENT - COMMERCIAL","","1575290","Low","Low","","1575290","RSRMA Maker","02"
"5431","11/05/2023 06:08:02","","1665495","Completed","RSRMA","","","","BD","11/05/2023 06:00:21","11/05/2023 06:08:02","Approved","New","13712789","FRESENIUS MEDICAL CARE BANGLADESH LTD","BD","FRESENIUS GROUP","6121","WSALE TRADE IN MEDICINAL & PHARMACEUTICAL PRODUCTS,,,","","1665495","Very Low","Very Low","","1665495","RSRMA Maker","02"
"5432","21/05/2023 11:48:06","","1579614","Completed","RSRMA","","","","NP","11/05/2023 06:09:54","21/05/2023 11:48:06","Approved","New","11317547","PRABHU BANK LIMITED","NP","PRABHU BANK LIMITED","8123","COMMERCIAL BANK","","1579614","Very Low","Very Low","","1579614","RSRMA Maker","02"
