"Case ID","Entity ID","Entity Name","Sector Name","ISIC Code","ISIC Description","Group ID","Client Group Name","Country of Domicile","Case Status","Ageing","Cancellation Reason","CRA Status","Created On","Modified On","Entity Classification","Review Type","Review Subtype","Maker PSID","Maker Name","Climate Risk Grading Status","Physical Risk BRAG","Transition Risk BRAG","Advisor PSID","Advisor Name","Date of submission to Climate Risk Advisor","Date of Rejection by Climate Risk Advisor","Approver Approved On","Approver Name","Approver PSID","Approver Rejected On","Assessment Type","Date of submission to RM","RM Rejected On","RM Recommended On","RM PSID","RM Name","RM Approved On","Primary Booking Location Country","Questionnaire Version","Case Assessment Review Reason","Current Aassignee Name","Current Assignee PSID","Checker Name","Checker PSID","CA Name","CA PSID","Case Initiator Name","Case Initiator Role","Case Initiator PSID","Date of submission to Checker","Date of Rejection by Checker","Total no. of days at initiation before acceptance by Maker","Total no. of days with Maker Team","Total no. of days with Checker Team","Total no. of days with Climate Risk Advisor Team","Total no. of days with RM","Total no. of days with Climate Risk Approver","Total Turnaround Time (TAT) for Case","Total no. of rejections by Checker","Total no. of rejections by Climate Risk Advisor","Total no. of rejections by RM","Total no. of rejections by Climate Risk Approver"
"10280","11142152","L NAME 11142152","Consumer Durables & Apparel","","","990023661","GRP NAME 990023661","PAKISTAN","Approved","","","Completed","30/04/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","PK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10281","11063954","THE SUPREME INDUSTRIES LIMITED","Other Materials","","","990045664","SUPREME GROUP.","INDIA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10282","11076548","LNAME11076548","Other Materials","","","990012067","GRP NAME 990012067","MALAYSIA","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","MY","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10283","13647137","SILVER SPARK MIDDLE EAST (FZE)","Consumer Durables & Apparel","","","990011061","RAYMOND","INDIA","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10284","11064550","L NAME 11064550","Other Materials","","","990204012","GRP NAME 990204012","FINLAND","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","FI","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10285","13745132","SUNLIGHT HOLDING COMPANY LIMITED","CRE","","","990273752","PARTNERS GROUP","SWITZERLAND","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CH","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10286","13182155","CNOOC AND SHELL PETROCHEMICALS COMPANY LIMITED","Other Materials","","","990010539","ROYAL DUTCH / SHELL GROUP","UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND","Approved","","","Completed","31/03/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","GB","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10287","11018555","KUEHNE & NAGEL LIMITED","Transportation and Storage","","","990002233","KUEHNE + NAGEL GROUP","SWITZERLAND","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CH","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10288","11673840","HENGAN MEGA JUMBO INVESTMENTS LIMITED","Other Materials","","","990023449","HENGAN INTERNATIONAL GROUP COMPANY LIMITED","CHINA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10289","11023068","SINOCHEM INTERNATIONAL CHEMICALS (HONG KONG) LIMITED","Commodity Traders","","","990047963","SINOCHEM GROUP","CHINA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10290","13802762","LIANYUNGANG PETROCHEMICAL CO., LTD.","Other Materials","","","990345608","ZHEJIANG SATELLITE PETRO-CHEMICAL GROUP","CHINA","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10291","11289443","LNAME11289443","CRE","","","990047061","GRP NAME 990047061","HONG KONG","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10292","11172776","LNAME11172776","Other Capital Goods","","","990045469","GRP NAME 990045469","HONG KONG","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10293","11026201","T.C.L. INDUSTRIES HOLDINGS (H.K.) LIMITED","Consumer Durables & Apparel","","","990003450","TCL GROUP","CHINA","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10294","12671524","INTIME DEPARTMENT STORE (HK) CO. LIMITED","Food & Staples Retailing","","","990286128","ALIBABA","CHINA","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10295","13607309","Alibaba Group Holding Limited","Consumer Durables & Apparel","","","990286128","ALIBABA","CHINA","Approved","","","Completed","31/03/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10296","11021906","LENOVO PC HK LIMITED","Technology Hardware & Equipment","","","990002245","LEGEND","CHINA","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10297","13711393","LNAME13711393","Commercial  & Professional Services","","","990333058","GRP NAME 990333058","HONG KONG","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10298","11228239","COSCO SHIPPING INVESTMENT HOLDINGS CO., LIMITED","Financial and Holding Companies","","","990320631","CHINA COSCO SHIPPING CORPORATION LIMITED","CHINA","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10299","11022585","RIGHT LANE LIMITED","Financial and Holding Companies","","","990002245","LEGEND","CHINA","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10300","12766489","LNAME12766489","Transportation and Storage","","","990160191","GRP NAME 990160191","SINGAPORE","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","SG","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10301","11687200","CIFI HOLDINGS (GROUP) CO. LTD.","CRE","","","990108971","CIFI GROUP","CHINA","Approved","","","Completed","31/05/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10302","11203391","SUNRAY MACAO COMMERCIAL OFFSHORE LIMITED","Consumer Durables & Apparel","","","990047282","TEXHONG TEXTILE GROUP LTD","CHINA","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10303","11236845","SHENZHOU INTERNATIONAL GROUP HOLDINGS LIMITED","Consumer Durables & Apparel","","","990056794","SHENZHOU INTERNATIONAL GROUP HOLDINGS LTD","CHINA","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","CN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10304","11045358","LNAME11045358","Technology Hardware & Equipment","","","990004025","GRP NAME 990004025","SWEDEN","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","GB","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10305","11045439","Nokia Oyj","Consumer Durables & Apparel","","","990000234","NOKIA GROUP","FINLAND","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","FI","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10306","11067439","DIXON TECHNOLOGIES (INDIA) LIMITED","Consumer Durables & Apparel","","","990035211","SUNIL VACHANI GROUP","INDIA","Approved","","","Completed","28/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Black","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10307","11270558","LG DISPLAY CO LTD","Technology Hardware & Equipment","","","990001105","LG GROUP","KOREA, REPUBLIC OF","Approved","","","Completed","31/01/2022 08:00:00","03/07/2022 19:50:00","","","","","","Red","","","","","","","","","","","New","","","","","","","KR","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10308","11040275","HON HAI PRECISION INDUSTRY CO., LTD.","Technology Hardware & Equipment","","","990004072","HON HAI GROUP","TAIWAN","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","TW","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10309","11047332","SAMSUNG HIGH TECH ELECTRO-MECHANICS (TIANJIN) CO LTD","Technology Hardware & Equipment","","","990003992","SAMSUNG GROUP","KOREA, REPUBLIC OF","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","KR","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10310","11086218","SSY DYWMYWSGBYB","Technology Hardware & Equipment","","","990042082","GYZ","TAIWAN","Approved","","","Completed","31/03/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","TW","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10311","11784228","CHOW TAI FOOK JEWELLERY GROUP LIMITED","Consumer Durables & Apparel","","","990002138","NEW WORLD","HONG KONG","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10312","11021341","LNAME11021341","Consumer Durables & Apparel","","","990010160","GRP NAME 990010160","HONG KONG","Approved","","","Completed","31/12/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10313","11232997","ITX TRADING SA","Consumer Durables & Apparel","","","990039145","INDITEX GROUP","SPAIN","Approved","","","Completed","31/10/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","ES","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10314","13716193","H & M HENNES & MAURITZ GBC AB","Consumer Durables & Apparel","","","990045329","H & M HENNES","SWEDEN","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","SE","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10315","11062060","LNAME11062060","Other Materials","","","990011968","GRP NAME 990011968","INDIA","Approved","","","Completed","28/02/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","IN","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10316","11180592","SAMSUNG INDIA ELECTRONICS PRIVATE LIMITED","Consumer Durables & Apparel","","","990003992","SAMSUNG GROUP","KOREA, REPUBLIC OF","Approved","","","Completed","30/11/2021 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","KR","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10317","11095443","LNAME11095443","Trading Companies & Distributors","","","990000465","GRP NAME 990000465","JAPAN","Approved","","","Completed","28/02/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","JP","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10318","11095594","LEE KWOK (MACAO COMMERCIAL OFFSHORE) TRADING LIMITED","Other Materials","","","990001920","LEE & MAN GROUP","HONG KONG","Approved","","","Completed","30/06/2022 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","HK","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10319","11095672","MITSUBISHI CORPORATION","Trading Companies & Distributors","","","990063403","MITSUBISHI CORPORATION GROUP","JAPAN","Approved","","","Completed","30/09/2021 08:00:00","03/07/2022 19:50:00","","","","","","Amber","","","","","","","","","","","New","","","","","","","JP","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10320","11121035","LNAME11121035","Consumer Durables & Apparel","","","990054395","GRP NAME 990054395","UNITED ARAB EMIRATES","Approved","","","Completed","31/05/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","AE","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10321","11130418","EMERSON ELECTRIC CO","Other Capital Goods","","","990003671","EMERSON ELECTRIC GROUP","UNITED STATES OF AMERICA","Approved","","","Completed","28/02/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","US","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
"10322","11130423","HONEYWELL INTERNATIONAL INC","Other Capital Goods","","","990050078","HONEYWELL INTERNATIONAL GROUP","UNITED STATES OF AMERICA","Approved","","","Completed","31/03/2022 08:00:00","03/07/2022 19:50:00","","","","","","Green","","","","","","","","","","","New","","","","","","","US","CRQ v1","Satya test","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0"
